Date,num_pickups,num_passengers,missing_dt,temp,temp_min,temp_max,humidity,wind_speed,weather_main,weather_description,Passengers,Month,Hour,Day,holiday,precip_in,Avg_Delay_Arriving,Avg_Delay_Departing,Cancelled_Arriving_Flights,Cancelled_Departing_Flights
2017-04-21 10:00:00-04:00,573,975,FALSE,283.38,282.15,284.15,81,4,"fog,rain","fog,light rain",1143,4,10,4,FALSE,0,6.823529412,6.571428571,0,0
2017-04-21 11:00:00-04:00,592,1013,FALSE,283.38,282.15,284.15,87,6,"fog,rain","fog,light rain",997,4,11,4,FALSE,0,19.64705882,19.31578947,0,0
2017-04-21 12:00:00-04:00,555,932,FALSE,283.68,282.15,284.15,81,6,"fog,rain","fog,light rain",1177,4,12,4,FALSE,0,10.69230769,69.55555556,0,0
2017-04-21 13:00:00-04:00,562,1008,FALSE,284.14,282.15,286.15,81,7,"fog,rain","fog,light rain",1110,4,13,4,FALSE,0,13.1875,68.05882353,0,1
2017-04-21 14:00:00-04:00,620,1034,FALSE,284.92,284.15,286.15,81,6,"fog,rain","fog,light rain",534,4,14,4,FALSE,0,10.84615385,16.45454545,0,0
2017-04-21 15:00:00-04:00,613,981,FALSE,285.15,284.15,286.15,81,6,fog,fog,1199,4,15,4,FALSE,0,29.75,13.71428571,0,0
2017-04-21 16:00:00-04:00,560,927,FALSE,285.52,284.15,287.15,71,2,fog,fog,1258,4,16,4,FALSE,0,24,28.5,0,0
2017-04-21 17:00:00-04:00,649,1126,FALSE,285.29,283.15,287.15,87,7,fog,fog,997,4,17,4,FALSE,0,31.75,29.47058824,2,0
2017-04-21 18:00:00-04:00,463,767,FALSE,285.39,284.15,287.15,76,4,"fog,rain","fog,light rain",746,4,18,4,FALSE,0,49.54545455,44.125,0,1
2017-04-21 19:00:00-04:00,550,893,FALSE,284.77,283.15,286.15,87,8,fog,fog,525,4,19,4,FALSE,0,37.0625,67.6,0,1
2017-04-21 20:00:00-04:00,667,1083,FALSE,284.16,282.15,285.15,93,7,fog,fog,659,4,20,4,FALSE,0,66.07142857,50.875,0,0
2017-04-21 21:00:00-04:00,569,917,FALSE,284,282.15,285.15,93,8,fog,fog,1123,4,21,4,FALSE,0,34.5,91.44444444,0,1
2017-04-21 22:00:00-04:00,510,819,FALSE,283.87,282.15,286.15,93,7,fog,fog,429,4,22,4,FALSE,0,89.23529412,153,0,0
2017-04-21 23:00:00-04:00,578,962,FALSE,283.58,281.15,286.15,93,4,fog,fog,0,4,23,4,FALSE,0,72.04166667,146,0,0
2017-04-22 00:00:00-04:00,470,769,FALSE,283.29,281.15,285.15,93,5,"fog,rain","fog,light rain",0,4,0,5,FALSE,0,124.5,0,0,0
2017-04-22 01:00:00-04:00,354,605,FALSE,283.3,282.15,285.15,93,4,"fog,rain","fog,light rain",0,4,1,5,FALSE,0,140.5,0,0,0
2017-04-22 02:00:00-04:00,8,11,FALSE,283.01,280.15,284.15,93,4,fog,fog,0,4,2,5,FALSE,0,0,0,0,0
2017-04-22 03:00:00-04:00,0,,FALSE,283.21,280.15,285.15,87,3,fog,fog,0,4,3,5,FALSE,0,0,0,0,0
2017-04-22 04:00:00-04:00,5,5,FALSE,283.38,282.15,284.15,93,2,fog,fog,0,4,4,5,FALSE,0,0,0,0,0
2017-04-22 05:00:00-04:00,6,6,FALSE,283.54,282.15,284.15,93,1,fog,fog,522,4,5,5,FALSE,0,0,0,0,0
2017-04-22 06:00:00-04:00,10,11,FALSE,283.68,282.15,284.15,87,2,fog,fog,450,4,6,5,FALSE,0,0,1.6,0,1
2017-04-22 07:00:00-04:00,37,57,FALSE,283.84,283.15,284.15,87,4,"fog,rain","fog,light rain",914,4,7,5,FALSE,0,0,0.133333333,1,0
2017-04-22 08:00:00-04:00,147,236,FALSE,283.98,283.15,285.15,76,4,"fog,rain","fog,light rain",409,4,8,5,FALSE,0,0.5,5.142857143,0,0
2017-04-22 09:00:00-04:00,205,346,FALSE,284.52,283.15,285.15,81,2,"fog,rain","fog,light rain",614,4,9,5,FALSE,0,0.25,0.944444444,0,0
2017-04-22 10:00:00-04:00,377,650,FALSE,284.6,282.15,285.15,81,3,"fog,rain","fog,light rain",695,4,10,5,FALSE,0,0.909090909,0.6,0,0
2017-04-22 11:00:00-04:00,269,458,FALSE,285.21,283.15,287.15,81,3,"fog,rain","fog,light rain",1411,4,11,5,FALSE,0,4.888888889,8.5625,0,0
2017-04-22 12:00:00-04:00,330,535,FALSE,285.57,284.15,287.15,71,5,rain,light rain,235,4,12,5,FALSE,0.02,10.4,7.444444444,0,0
2017-04-22 13:00:00-04:00,297,513,FALSE,285.37,284.15,286.15,81,3,rain,"light rain,moderate rain",768,4,13,5,FALSE,0.01,1.444444444,1,0,0
2017-04-22 14:00:00-04:00,304,497,FALSE,285.65,285.15,286.15,81,2,rain,light rain,250,4,14,5,FALSE,0.01,3.666666667,0.9,0,0
2017-04-22 15:00:00-04:00,321,541,FALSE,285.65,285.15,286.15,87,1,rain,light rain,836,4,15,5,FALSE,0.01,38.35714286,10.07692308,0,0
2017-04-22 16:00:00-04:00,368,653,FALSE,285.48,284.15,286.15,76,1,"fog,rain","fog,light rain",731,4,16,5,FALSE,0.02,13.09090909,10.66666667,0,0
2017-04-22 17:00:00-04:00,432,732,FALSE,285.53,284.15,286.15,82,1,"fog,rain","fog,light rain",516,4,17,5,FALSE,0,16.66666667,61.5,0,0
2017-04-22 18:00:00-04:00,306,547,FALSE,285.69,284.15,286.15,76,2,rain,light rain,374,4,18,5,FALSE,0,7.555555556,26.6,0,0
2017-04-22 19:00:00-04:00,273,493,FALSE,285.6,284.15,286.15,76,2,clouds,overcast clouds,786,4,19,5,FALSE,0,4.777777778,5.75,0,0
2017-04-22 20:00:00-04:00,181,303,FALSE,285.21,284.15,286.15,71,1,clouds,overcast clouds,548,4,20,5,FALSE,0,32.625,0,0,0
2017-04-22 21:00:00-04:00,355,559,FALSE,285.15,283.15,287.15,66,2,rain,light rain,131,4,21,5,FALSE,0,16.76923077,57.33333333,0,0
2017-04-22 22:00:00-04:00,244,367,FALSE,284.61,283.15,286.15,62,6,clouds,overcast clouds,0,4,22,5,FALSE,0,42.77777778,0,0,0
2017-04-22 23:00:00-04:00,311,528,FALSE,283.78,282.15,285.15,58,4,clouds,overcast clouds,0,4,23,5,FALSE,0,1.2,0,0,0
2017-04-23 00:00:00-04:00,42,71,FALSE,283.35,281.15,285.15,54,3,clouds,broken clouds,0,4,0,6,FALSE,0,121,0,0,0
2017-04-23 01:00:00-04:00,2,2,FALSE,282,279.15,285.15,57,5,clouds,broken clouds,0,4,1,6,FALSE,0,0,0,0,0
2017-04-23 02:00:00-04:00,0,,FALSE,281.41,277.15,284.15,57,3,clear,sky is clear,0,4,2,6,FALSE,0,0,0,0,0
2017-04-23 03:00:00-04:00,0,,FALSE,280.7,277.15,283.15,61,1,clouds,scattered clouds,0,4,3,6,FALSE,0,0,0,0,0
2017-04-23 04:00:00-04:00,2,2,FALSE,279.98,276.15,282.15,66,3,clouds,scattered clouds,0,4,4,6,FALSE,0,0,0,0,0
2017-04-23 05:00:00-04:00,5,10,FALSE,279.69,276.15,282.15,61,5,clouds,scattered clouds,497,4,5,6,FALSE,0,0,0,0,0
2017-04-23 06:00:00-04:00,6,10,FALSE,279.47,275.15,282.15,61,3,clouds,broken clouds,476,4,6,6,FALSE,0,0,1,0,0
2017-04-23 07:00:00-04:00,53,86,FALSE,278.9,274.15,282.15,61,2,rain,light rain,745,4,7,6,FALSE,0,0,0,0,0
2017-04-23 08:00:00-04:00,130,222,FALSE,279.81,274.15,284.15,53,2,clouds,scattered clouds,1116,4,8,6,FALSE,0,0,0,0,0
2017-04-23 09:00:00-04:00,232,375,FALSE,282.12,278.15,284.15,53,3,clouds,scattered clouds,370,4,9,6,FALSE,0,1,0.4375,0,0
2017-04-23 10:00:00-04:00,526,841,FALSE,284.2,282.15,286.15,50,4,clouds,scattered clouds,1665,4,10,6,FALSE,0,3.722222222,1.8,0,0
2017-04-23 11:00:00-04:00,434,704,FALSE,285.64,284.15,287.15,47,2,clouds,scattered clouds,882,4,11,6,FALSE,0,0.636363636,1.666666667,0,0
2017-04-23 12:00:00-04:00,489,834,FALSE,286.75,285.15,288.15,44,1,clouds,scattered clouds,792,4,12,6,FALSE,0,3.461538462,0.785714286,0,0
2017-04-23 13:00:00-04:00,482,769,FALSE,288.34,286.15,290.15,38,1,clouds,scattered clouds,817,4,13,6,FALSE,0,1.285714286,1.538461538,0,0
2017-04-23 14:00:00-04:00,611,1071,FALSE,289.75,288.15,291.15,33,1,clouds,scattered clouds,767,4,14,6,FALSE,0,0.769230769,9.25,0,0
2017-04-23 15:00:00-04:00,606,991,FALSE,290.9,290.15,293.15,31,4,clouds,scattered clouds,1483,4,15,6,FALSE,0,8.866666667,0.875,0,0
2017-04-23 16:00:00-04:00,711,1196,FALSE,290.74,287.15,292.15,39,5,clouds,overcast clouds,991,4,16,6,FALSE,0,10.57894737,13.5,0,0
2017-04-23 17:00:00-04:00,676,1117,FALSE,290.22,286.15,292.15,44,5,clouds,overcast clouds,1023,4,17,6,FALSE,0,7.533333333,8.466666667,0,0
2017-04-23 18:00:00-04:00,575,977,FALSE,290.24,285.15,295.15,54,4,clouds,broken clouds,744,4,18,6,FALSE,0,8.866666667,26.5,0,0
2017-04-23 19:00:00-04:00,661,1071,FALSE,289.25,284.15,295.15,58,6,clear,sky is clear,1267,4,19,6,FALSE,0,3.235294118,12.64705882,0,0
2017-04-23 20:00:00-04:00,653,1055,FALSE,287.55,283.15,291.15,66,6,clouds,broken clouds,995,4,20,6,FALSE,0,12.38461538,11.125,0,0
2017-04-23 21:00:00-04:00,701,1185,FALSE,286.08,282.15,289.15,71,4,clouds,overcast clouds,125,4,21,6,FALSE,0,12.28571429,32.83333333,0,0
2017-04-23 22:00:00-04:00,780,1229,FALSE,284.76,282.15,287.15,71,5,clouds,overcast clouds,131,4,22,6,FALSE,0,36.66666667,81.42857143,0,0
2017-04-23 23:00:00-04:00,703,1111,FALSE,283.83,282.15,285.15,71,4,clouds,broken clouds,0,4,23,6,FALSE,0,8.071428571,0,0,0
2017-04-24 00:00:00-04:00,331,530,FALSE,283.79,281.15,286.15,66,2,clouds,broken clouds,0,4,0,0,FALSE,0,29.5,0,0,0
2017-04-24 01:00:00-04:00,1,1,FALSE,283.22,281.15,285.15,58,3,clouds,broken clouds,0,4,1,0,FALSE,0,0,0,0,0
2017-04-24 02:00:00-04:00,0,,FALSE,281.92,279.15,284.15,62,1,clouds,broken clouds,0,4,2,0,FALSE,0,0,0,0,0
2017-04-24 03:00:00-04:00,0,,FALSE,281.13,278.15,284.15,66,1,clouds,broken clouds,0,4,3,0,FALSE,0,0,0,0,0
2017-04-24 04:00:00-04:00,5,5,FALSE,280.06,277.15,283.15,76,2,fog,fog,0,4,4,0,FALSE,0,0,0,0,0
2017-04-24 05:00:00-04:00,15,18,FALSE,279.48,276.15,283.15,81,1,fog,fog,1257,4,5,0,FALSE,0,0,0,0,0
2017-04-24 06:00:00-04:00,27,34,FALSE,279.19,275.15,282.15,87,2,fog,fog,679,4,6,0,FALSE,0,0,0.368421053,0,0
2017-04-24 07:00:00-04:00,368,585,FALSE,279.61,276.15,284.15,93,2,"fog,rain","fog,light rain",671,4,7,0,FALSE,0,0.111111111,1.529411765,0,0
2017-04-24 08:00:00-04:00,601,981,FALSE,280.39,275.15,284.15,81,2,fog,fog,1078,4,8,0,FALSE,0,0,7.75,0,0
2017-04-24 09:00:00-04:00,735,1201,FALSE,282.25,279.15,285.15,71,2,fog,fog,802,4,9,0,FALSE,0,5,7.055555556,0,0
2017-04-24 10:00:00-04:00,756,1234,FALSE,283.41,281.15,286.15,66,2,clouds,overcast clouds,1291,4,10,0,FALSE,0,1.833333333,5.888888889,0,0
2017-04-24 11:00:00-04:00,712,1143,FALSE,284.83,283.15,286.15,62,2,clouds,overcast clouds,1000,4,11,0,FALSE,0,4.071428571,5.615384615,0,0
2017-04-24 12:00:00-04:00,752,1287,FALSE,286.97,286.15,288.15,66,3,clouds,overcast clouds,852,4,12,0,FALSE,0,4.8,6.210526316,0,0
2017-04-24 13:00:00-04:00,526,849,FALSE,287.76,284.15,290.15,62,3,clouds,overcast clouds,1140,4,13,0,FALSE,0,11.0625,17.26666667,0,1
2017-04-24 14:00:00-04:00,620,1028,FALSE,288.33,286.15,290.15,62,3,clouds,overcast clouds,480,4,14,0,FALSE,0,3.764705882,10.35294118,0,0
2017-04-24 15:00:00-04:00,684,1155,FALSE,288.23,284.15,291.15,58,4,rain,light rain,1156,4,15,0,FALSE,0,8.866666667,6.8125,0,0
2017-04-24 16:00:00-04:00,639,1072,FALSE,287.93,285.15,291.15,62,4,rain,light rain,1065,4,16,0,FALSE,0,4.136363636,2.5,0,0
2017-04-24 17:00:00-04:00,609,1038,FALSE,287.85,284.15,291.15,58,3,rain,light rain,779,4,17,0,FALSE,0,3.666666667,8.714285714,0,0
2017-04-24 18:00:00-04:00,652,1040,FALSE,287.46,284.15,291.15,58,3,rain,light rain,1241,4,18,0,FALSE,0,14.63157895,9.631578947,0,0
2017-04-24 19:00:00-04:00,604,993,FALSE,286.93,284.15,290.15,62,3,rain,light rain,737,4,19,0,FALSE,0,16.06666667,8.470588235,0,0
2017-04-24 20:00:00-04:00,576,953,FALSE,286.31,284.15,290.15,66,3,rain,light rain,1283,4,20,0,FALSE,0,15.45454545,7.777777778,0,0
2017-04-24 21:00:00-04:00,580,999,FALSE,285.85,283.15,289.15,81,4,rain,light rain,256,4,21,0,FALSE,0,21.14285714,10,0,0
2017-04-24 22:00:00-04:00,710,1174,FALSE,285.61,283.15,287.15,76,4,rain,light rain,0,4,22,0,FALSE,0,33.95454545,107.4285714,0,0
2017-04-24 23:00:00-04:00,552,908,FALSE,285.46,283.15,287.15,76,5,clouds,overcast clouds,0,4,23,0,FALSE,0,8.75,25,0,0
2017-04-25 00:00:00-04:00,328,532,FALSE,285.3,284.15,287.15,81,4,rain,light rain,0,4,0,1,FALSE,0,34,144,0,0
2017-04-25 01:00:00-04:00,6,12,FALSE,285.08,284.15,286.15,81,5,rain,light rain,0,4,1,1,FALSE,0,245,148,0,0
2017-04-25 02:00:00-04:00,1,4,FALSE,284.44,282.15,286.15,87,7,rain,light rain,0,4,2,1,FALSE,0,0,0,0,0
2017-04-25 03:00:00-04:00,3,4,FALSE,284.3,282.15,287.15,87,7,rain,light rain,0,4,3,1,FALSE,0,0,0,0,0
2017-04-25 04:00:00-04:00,0,,FALSE,284.02,282.15,287.15,87,7,"fog,rain","fog,light rain",0,4,4,1,FALSE,0.01,0,0,0,0
2017-04-25 05:00:00-04:00,5,5,FALSE,283.85,283.15,285.15,87,9,"fog,rain","fog,light rain",496,4,5,1,FALSE,0,0,0,0,0
2017-04-25 06:00:00-04:00,10,11,FALSE,283.65,282.15,285.15,93,8,"fog,rain","fog,light rain,moderate rain",1040,4,6,1,FALSE,0.05,0,0,1,0
2017-04-25 07:00:00-04:00,200,312,FALSE,283.58,282.15,285.15,87,7,"fog,rain","fog,light rain",809,4,7,1,FALSE,0.01,7,0.785714286,0,0
2017-04-25 08:00:00-04:00,324,495,FALSE,283.53,282.15,284.15,87,6,"fog,rain","fog,light rain",1009,4,8,1,FALSE,0,7.692307692,4.086956522,1,0
2017-04-25 09:00:00-04:00,390,633,FALSE,283.91,282.15,285.15,81,8,"fog,rain","fog,light rain",594,4,9,1,FALSE,0,19.75,3.6,1,0
2017-04-25 10:00:00-04:00,424,701,FALSE,284.05,282.15,285.15,81,10,"fog,rain","fog,light rain,heavy intensity rain",560,4,10,1,FALSE,0.01,90,30.6,2,1
2017-04-25 11:00:00-04:00,624,1099,FALSE,284.45,282.15,285.15,87,9,"fog,rain","fog,light rain",609,4,11,1,FALSE,0,38.22222222,43.38461538,2,2
2017-04-25 12:00:00-04:00,580,981,FALSE,284.98,283.15,286.15,87,12,"fog,rain","fog,light rain",719,4,12,1,FALSE,0,49.17647059,33.73684211,2,0
2017-04-25 13:00:00-04:00,488,799,FALSE,285.44,283.15,287.15,82,10,"fog,rain","fog,light rain",432,4,13,1,FALSE,0,27.53846154,28.73333333,0,3
2017-04-25 14:00:00-04:00,535,905,FALSE,285.61,283.15,287.15,87,11,"fog,rain","fog,light rain",643,4,14,1,FALSE,0,33.6,14.4,0,3
2017-04-25 15:00:00-04:00,330,547,FALSE,285.99,283.15,288.15,93,9,"fog,rain","fog,light rain",798,4,15,1,FALSE,0,76,41,2,0
2017-04-25 16:00:00-04:00,600,999,FALSE,285.76,283.15,287.15,87,13,"fog,rain","fog,moderate rain",610,4,16,1,FALSE,0.02,50.86666667,59.45454545,0,2
2017-04-25 17:00:00-04:00,559,990,FALSE,285.68,284.15,287.15,93,6,"fog,rain","fog,moderate rain",606,4,17,1,FALSE,0.05,74,52.35294118,2,0
2017-04-25 18:00:00-04:00,579,992,FALSE,285.38,284.15,286.15,93,11,"fog,rain","fog,moderate rain",1191,4,18,1,FALSE,0.06,104,83.54545455,0,0
2017-04-25 19:00:00-04:00,458,745,FALSE,285.3,284.15,286.15,87,10,"fog,rain","fog,heavy intensity rain",703,4,19,1,FALSE,0.07,95.73333333,80.84615385,2,3
2017-04-25 20:00:00-04:00,455,743,FALSE,285.07,284.15,286.15,87,12,"fog,rain","fog,heavy intensity rain",1168,4,20,1,FALSE,0.03,109.25,95,0,1
2017-04-25 21:00:00-04:00,420,683,FALSE,284.92,284.15,286.15,93,10,"fog,rain","fog,heavy intensity rain",524,4,21,1,FALSE,0.24,148.2142857,112.2857143,0,1
2017-04-25 22:00:00-04:00,587,939,FALSE,284.99,284.15,287.15,93,8,"fog,rain","fog,heavy intensity rain",883,4,22,1,FALSE,0.06,128.5,130.3846154,0,0
2017-04-25 23:00:00-04:00,522,888,FALSE,285.23,284.15,287.15,87,6,"fog,rain","fog,moderate rain",171,4,23,1,FALSE,0.03,111.3333333,167,0,0
2017-04-26 00:00:00-04:00,664,1133,FALSE,285.08,284.15,287.15,93,7,"fog,rain","fog,moderate rain",0,4,0,2,FALSE,0,141.4,184.5,0,0
2017-04-26 01:00:00-04:00,521,859,FALSE,285.14,283.15,287.15,87,11,"fog,rain","fog,light rain",0,4,1,2,FALSE,0,141.7777778,0,0,0
2017-04-26 02:00:00-04:00,249,410,FALSE,285.15,283.15,287.15,93,9,"fog,rain","fog,light rain",0,4,2,2,FALSE,0,0,0,0,0
2017-04-26 03:00:00-04:00,4,9,FALSE,285.15,283.15,286.15,93,9,"fog,rain","fog,light rain",0,4,3,2,FALSE,0,0,0,0,0
2017-04-26 04:00:00-04:00,7,12,FALSE,285.15,283.15,286.15,93,7,"fog,rain","fog,light rain",0,4,4,2,FALSE,0.02,0,0,0,0
2017-04-26 05:00:00-04:00,10,10,FALSE,285.14,283.15,286.15,93,4,"fog,rain","fog,light rain,moderate rain",617,4,5,2,FALSE,0.09,0,0,0,0
2017-04-26 06:00:00-04:00,18,23,FALSE,285.22,284.15,286.15,93,4,"fog,rain","fog,light rain",1185,4,6,2,FALSE,0.01,0,0.944444444,1,0
2017-04-26 07:00:00-04:00,232,346,FALSE,285.07,284.15,286.15,93,4,"fog,rain","fog,moderate rain",572,4,7,2,FALSE,0.04,0,1.714285714,0,0
2017-04-26 08:00:00-04:00,373,603,FALSE,285.14,284.15,286.15,93,3,"fog,rain","fog,light rain",960,4,8,2,FALSE,0.01,6.785714286,7.235294118,0,0
2017-04-26 09:00:00-04:00,488,790,FALSE,285.61,284.15,287.15,87,4,"fog,rain","fog,light rain",734,4,9,2,FALSE,0.01,17.66666667,13.875,0,0
2017-04-26 10:00:00-04:00,623,1024,FALSE,285.75,284.15,287.15,93,6,"fog,rain","fog,light rain",1191,4,10,2,FALSE,0,19.5,13.7,0,0
2017-04-26 11:00:00-04:00,630,1020,FALSE,286.38,285.15,288.15,87,5,"fog,rain","fog,light rain",986,4,11,2,FALSE,0.1,28.63636364,21.76923077,0,0
2017-04-26 12:00:00-04:00,585,964,FALSE,287.22,285.15,288.15,87,6,"fog,rain","fog,light rain",1008,4,12,2,FALSE,0,29.08333333,30.8,0,0
2017-04-26 13:00:00-04:00,553,874,FALSE,287.77,286.15,289.15,87,4,"fog,rain","fog,light rain",770,4,13,2,FALSE,0,43.39130435,36.73333333,0,0
2017-04-26 14:00:00-04:00,576,915,FALSE,289,287.15,290.15,87,4,"fog,rain","fog,light rain",1052,4,14,2,FALSE,0,33.13333333,22.25,0,0
2017-04-26 15:00:00-04:00,577,922,FALSE,289.15,288.15,290.15,87,4,fog,fog,1058,4,15,2,FALSE,0,20.23076923,17,1,0
2017-04-26 16:00:00-04:00,680,1113,FALSE,289.46,287.15,290.15,82,5,fog,fog,954,4,16,2,FALSE,0,45.27777778,45.9375,0,0
2017-04-26 17:00:00-04:00,646,1033,FALSE,289.55,288.15,291.15,87,3,fog,fog,1279,4,17,2,FALSE,0,38.94117647,34,2,1
2017-04-26 18:00:00-04:00,674,1162,FALSE,289.39,288.15,291.15,87,2,fog,fog,1423,4,18,2,FALSE,0,44.55555556,31.3,0,0
2017-04-26 19:00:00-04:00,663,1053,FALSE,289.24,287.15,291.15,93,2,fog,fog,791,4,19,2,FALSE,0,50.53846154,44.71428571,0,1
2017-04-26 20:00:00-04:00,748,1223,FALSE,289.15,288.15,291.15,87,2,fog,fog,1292,4,20,2,FALSE,0,50.76470588,48.83333333,0,1
2017-04-26 21:00:00-04:00,583,896,FALSE,288.84,288.15,290.15,87,2,fog,fog,332,4,21,2,FALSE,0,24.5,49,0,0
2017-04-26 22:00:00-04:00,700,1093,FALSE,288.5,287.15,289.15,82,2,fog,fog,131,4,22,2,FALSE,0,49.89473684,63.5,0,0
2017-04-26 23:00:00-04:00,589,921,FALSE,288.31,287.15,289.15,93,1,fog,fog,0,4,23,2,FALSE,0,75.85,89.33333333,0,0
2017-04-27 00:00:00-04:00,499,840,FALSE,287.86,287.15,289.15,93,2,"fog,rain","fog,light rain",0,4,0,3,FALSE,0,55.22222222,104,0,0
2017-04-27 01:00:00-04:00,64,112,FALSE,287.45,286.15,288.15,100,1,"fog,rain","fog,light rain",0,4,1,3,FALSE,0,0,0,0,0
2017-04-27 02:00:00-04:00,1,1,FALSE,287.3,286.15,288.15,100,1,"fog,rain","fog,light rain",0,4,2,3,FALSE,0,0,250,0,0
2017-04-27 03:00:00-04:00,0,,FALSE,287.72,287.15,289.15,93,1,"fog,rain","fog,light rain",0,4,3,3,FALSE,0,0,0,0,0
2017-04-27 04:00:00-04:00,3,3,FALSE,287.57,286.15,289.15,93,1,"fog,rain","fog,light rain",0,4,4,3,FALSE,0.01,0,0,0,0
2017-04-27 05:00:00-04:00,2,2,FALSE,287.53,287.15,288.15,93,1,"fog,rain","fog,light rain",532,4,5,3,FALSE,0,0,0,0,0
2017-04-27 06:00:00-04:00,11,17,FALSE,287.46,287.15,288.15,93,1,"fog,rain","fog,light rain",1430,4,6,3,FALSE,0,0,0.454545455,0,0
2017-04-27 07:00:00-04:00,214,312,FALSE,287.68,287.15,289.15,93,1,"fog,rain","fog,light rain",928,4,7,3,FALSE,0,2.571428571,1.578947368,0,0
2017-04-27 08:00:00-04:00,357,570,FALSE,287.99,287.15,289.15,87,1,"fog,rain","fog,light rain",694,4,8,3,FALSE,0,9.833333333,0.352941176,1,0
2017-04-27 09:00:00-04:00,472,762,FALSE,288.37,287.15,289.15,87,4,"fog,rain","fog,light rain",942,4,9,3,FALSE,0,9,6.909090909,0,0
2017-04-27 10:00:00-04:00,558,954,FALSE,289.29,287.15,290.15,82,3,"fog,rain","fog,light rain",1396,4,10,3,FALSE,0,7.947368421,8.0625,0,1
2017-04-27 11:00:00-04:00,531,868,FALSE,290.53,289.15,293.15,77,3,"fog,rain","fog,light rain",823,4,11,3,FALSE,0,5.642857143,4.071428571,0,0
2017-04-27 12:00:00-04:00,540,872,FALSE,291.75,289.15,293.15,68,3,"fog,rain","fog,light rain",1156,4,12,3,FALSE,0,9.111111111,13.29411765,0,0
2017-04-27 13:00:00-04:00,518,879,FALSE,292.52,290.15,294.15,68,4,"fog,rain","fog,light rain",888,4,13,3,FALSE,0,3.133333333,4.388888889,0,0
2017-04-27 14:00:00-04:00,580,935,FALSE,293.29,291.15,296.15,68,3,fog,fog,680,4,14,3,FALSE,0,12,5.375,0,0
2017-04-27 15:00:00-04:00,577,942,FALSE,293.92,291.15,296.15,68,4,fog,fog,1184,4,15,3,FALSE,0,9.117647059,29.78947368,0,0
2017-04-27 16:00:00-04:00,632,1014,FALSE,293.69,291.15,297.15,64,6,fog,fog,1138,4,16,3,FALSE,0,11.77777778,2,0,0
2017-04-27 17:00:00-04:00,530,909,FALSE,292.8,290.15,297.15,72,7,fog,fog,156,4,17,3,FALSE,0,26.16666667,9.9375,1,0
2017-04-27 18:00:00-04:00,649,1053,FALSE,291.41,288.15,295.15,72,5,fog,fog,1029,4,18,3,FALSE,0,30.29411765,23.22222222,0,0
2017-04-27 19:00:00-04:00,640,1023,FALSE,290.64,287.15,295.15,77,4,"fog,rain","fog,light rain",741,4,19,3,FALSE,0,35.27272727,40.05263158,1,0
2017-04-27 20:00:00-04:00,432,693,FALSE,289.54,286.15,292.15,82,5,"fog,rain","fog,light rain",972,4,20,3,FALSE,0,56.69230769,59.66666667,0,1
2017-04-27 21:00:00-04:00,476,755,FALSE,288.78,286.15,291.15,88,4,"fog,rain","fog,light rain",386,4,21,3,FALSE,0,90.42857143,79.5,0,2
2017-04-27 22:00:00-04:00,655,1087,FALSE,288.17,286.15,291.15,93,3,"fog,rain","fog,light rain",1247,4,22,3,FALSE,0,103.9444444,119,0,0
2017-04-27 23:00:00-04:00,558,836,FALSE,287.55,286.15,290.15,93,3,"fog,rain","fog,light rain",136,4,23,3,FALSE,0,99,148,0,0
2017-04-28 00:00:00-04:00,514,890,FALSE,287.39,286.15,289.15,87,2,"fog,rain","fog,light rain",0,4,0,4,FALSE,0,119.9473684,0,0,0
2017-04-28 01:00:00-04:00,517,882,FALSE,287.31,286.15,289.15,87,2,"fog,rain","fog,light rain",0,4,1,4,FALSE,0,157.9230769,0,0,0
2017-04-28 02:00:00-04:00,501,826,FALSE,287.39,286.15,289.15,93,2,"fog,rain","fog,light rain",0,4,2,4,FALSE,0,170.3333333,0,0,0
2017-04-28 03:00:00-04:00,8,9,FALSE,287.39,286.15,288.15,93,2,"fog,rain","fog,light rain",0,4,3,4,FALSE,0,0,0,0,0
2017-04-28 04:00:00-04:00,6,9,FALSE,287.31,286.15,288.15,93,3,"fog,rain","fog,light rain",0,4,4,4,FALSE,0,0,0,0,0
2017-04-28 05:00:00-04:00,18,23,FALSE,287.47,286.15,289.15,100,1,"fog,rain","fog,light rain,moderate rain",849,4,5,4,FALSE,0,0,0,0,0
2017-04-28 06:00:00-04:00,15,16,FALSE,287.46,286.15,290.15,100,2,"fog,rain","fog,moderate rain",1736,4,6,4,FALSE,0,0,4.136363636,0,0
2017-04-28 07:00:00-04:00,204,311,FALSE,287.69,286.15,290.15,100,3,"fog,rain","fog,light rain",796,4,7,4,FALSE,0,0.555555556,0.736842105,0,0
2017-04-28 08:00:00-04:00,390,682,FALSE,288.38,287.15,290.15,100,2,fog,fog,1274,4,8,4,FALSE,0,3.823529412,3.227272727,0,0
2017-04-28 09:00:00-04:00,498,883,FALSE,289.45,287.15,291.15,87,2,fog,fog,604,4,9,4,FALSE,0,0.473684211,2.130434783,0,0
2017-04-28 10:00:00-04:00,623,1043,FALSE,291.29,289.15,294.15,82,2,fog,fog,1601,4,10,4,FALSE,0,1.368421053,2.4,0,0
2017-04-28 11:00:00-04:00,625,1046,FALSE,293.37,290.15,296.15,68,2,fog,fog,1125,4,11,4,FALSE,0,0.083333333,3.133333333,0,0
